,date,cloud_cover_total,temperature_air_mean_200,wind_speed
6396,2019-09-24 12:00:00+00:00,7.0,20.0,4.7
6397,2019-09-24 13:00:00+00:00,7.0,19.9,4.8
6398,2019-09-24 14:00:00+00:00,7.0,19.6,4.4
6399,2019-09-24 15:00:00+00:00,8.0,19.7,3.5
6400,2019-09-24 16:00:00+00:00,8.0,18.9,4.3
6401,2019-09-24 17:00:00+00:00,8.0,18.1,2.8
6402,2019-09-24 18:00:00+00:00,8.0,16.0,1.1
6403,2019-09-24 19:00:00+00:00,8.0,14.7,1.8
6404,2019-09-24 20:00:00+00:00,7.0,14.6,1.2
6405,2019-09-24 21:00:00+00:00,8.0,14.2,1.1
6406,2019-09-24 22:00:00+00:00,8.0,14.5,1.6
6407,2019-09-24 23:00:00+00:00,8.0,14.5,1.8
6408,2019-09-25 00:00:00+00:00,8.0,13.6,1.9
6409,2019-09-25 01:00:00+00:00,8.0,13.5,1.4
6410,2019-09-25 02:00:00+00:00,8.0,13.5,1.3
6411,2019-09-25 03:00:00+00:00,8.0,13.7,1.8
6412,2019-09-25 04:00:00+00:00,8.0,13.9,2.3
6413,2019-09-25 05:00:00+00:00,8.0,14.0,3.2
6414,2019-09-25 06:00:00+00:00,7.0,13.9,2.9
6415,2019-09-25 07:00:00+00:00,7.0,14.3,2.1
6416,2019-09-25 08:00:00+00:00,7.0,14.8,2.8
6417,2019-09-25 09:00:00+00:00,7.0,15.3,3.1
6418,2019-09-25 10:00:00+00:00,7.0,15.8,3.3
6419,2019-09-25 11:00:00+00:00,7.0,16.5,3.6
6420,2019-09-25 12:00:00+00:00,7.0,17.2,4.1
6421,2019-09-25 13:00:00+00:00,7.0,17.8,3.9
6422,2019-09-25 14:00:00+00:00,7.0,18.7,5.0
6423,2019-09-25 15:00:00+00:00,7.0,18.0,4.4
6424,2019-09-25 16:00:00+00:00,7.0,17.9,3.6
6425,2019-09-25 17:00:00+00:00,7.0,17.8,2.3
6426,2019-09-25 18:00:00+00:00,6.0,15.4,2.1
6427,2019-09-25 19:00:00+00:00,6.0,14.1,1.7
6428,2019-09-25 20:00:00+00:00,8.0,14.8,1.6
6429,2019-09-25 21:00:00+00:00,5.0,14.7,1.8
6430,2019-09-25 22:00:00+00:00,8.0,14.6,2.4
6431,2019-09-25 23:00:00+00:00,8.0,14.1,3.0
6432,2019-09-26 00:00:00+00:00,8.0,14.5,2.9
6433,2019-09-26 01:00:00+00:00,8.0,14.8,3.0
6434,2019-09-26 02:00:00+00:00,8.0,14.9,2.8
6435,2019-09-26 03:00:00+00:00,8.0,14.9,2.8
6436,2019-09-26 04:00:00+00:00,8.0,14.8,2.7
6437,2019-09-26 05:00:00+00:00,7.0,14.8,2.7
6438,2019-09-26 06:00:00+00:00,7.0,14.9,2.9
6439,2019-09-26 07:00:00+00:00,7.0,15.5,3.1
6440,2019-09-26 08:00:00+00:00,7.0,16.0,3.7
6441,2019-09-26 09:00:00+00:00,7.0,16.7,3.7
6442,2019-09-26 10:00:00+00:00,7.0,16.6,4.4
6443,2019-09-26 11:00:00+00:00,8.0,16.2,4.2
6444,2019-09-26 12:00:00+00:00,8.0,16.5,3.4
6445,2019-09-26 13:00:00+00:00,8.0,16.6,3.9
6446,2019-09-26 14:00:00+00:00,8.0,16.3,4.0
6447,2019-09-26 15:00:00+00:00,8.0,16.3,3.8
6448,2019-09-26 16:00:00+00:00,8.0,16.5,3.8
6449,2019-09-26 17:00:00+00:00,8.0,16.6,3.5
6450,2019-09-26 18:00:00+00:00,8.0,16.5,2.7
6451,2019-09-26 19:00:00+00:00,8.0,16.5,3.4
6452,2019-09-26 20:00:00+00:00,8.0,16.7,3.4
6453,2019-09-26 21:00:00+00:00,8.0,16.8,3.2
6454,2019-09-26 22:00:00+00:00,8.0,16.7,3.9
6455,2019-09-26 23:00:00+00:00,8.0,16.9,4.7
6456,2019-09-27 00:00:00+00:00,8.0,16.0,4.9
6457,2019-09-27 01:00:00+00:00,7.0,14.9,4.8
6458,2019-09-27 02:00:00+00:00,7.0,14.4,4.1
6459,2019-09-27 03:00:00+00:00,7.0,13.8,3.3
6460,2019-09-27 04:00:00+00:00,7.0,13.8,3.3
6461,2019-09-27 05:00:00+00:00,8.0,13.9,3.1
6462,2019-09-27 06:00:00+00:00,7.0,13.9,2.3
6463,2019-09-27 07:00:00+00:00,7.0,14.0,2.6
6464,2019-09-27 08:00:00+00:00,7.0,14.6,2.9
6465,2019-09-27 09:00:00+00:00,7.0,15.6,3.9
6466,2019-09-27 10:00:00+00:00,5.0,16.5,6.0
6467,2019-09-27 11:00:00+00:00,6.0,16.9,6.2
6468,2019-09-27 12:00:00+00:00,3.0,17.9,6.2
6469,2019-09-27 13:00:00+00:00,4.0,18.9,6.3
6470,2019-09-27 14:00:00+00:00,6.0,18.5,6.0
6471,2019-09-27 15:00:00+00:00,5.0,18.8,5.4
6472,2019-09-27 16:00:00+00:00,7.0,18.8,5.6
6473,2019-09-27 17:00:00+00:00,7.0,18.1,4.1
6474,2019-09-27 18:00:00+00:00,7.0,17.0,2.5
6475,2019-09-27 19:00:00+00:00,7.0,15.5,4.3
6476,2019-09-27 20:00:00+00:00,6.0,14.1,3.0
6477,2019-09-27 21:00:00+00:00,5.0,15.0,3.9
6478,2019-09-27 22:00:00+00:00,6.0,14.8,5.0
6479,2019-09-27 23:00:00+00:00,4.0,14.8,4.5
6480,2019-09-28 00:00:00+00:00,4.0,14.8,4.7
6481,2019-09-28 01:00:00+00:00,4.0,15.5,5.1
6482,2019-09-28 02:00:00+00:00,7.0,15.5,6.1
6483,2019-09-28 03:00:00+00:00,7.0,15.3,6.6
6484,2019-09-28 04:00:00+00:00,7.0,14.5,6.4
6485,2019-09-28 05:00:00+00:00,7.0,14.5,6.0
6486,2019-09-28 06:00:00+00:00,4.0,14.2,6.0
6487,2019-09-28 07:00:00+00:00,7.0,14.7,5.2
6488,2019-09-28 08:00:00+00:00,7.0,14.7,5.9
6489,2019-09-28 09:00:00+00:00,6.0,15.7,6.2
6490,2019-09-28 10:00:00+00:00,7.0,16.3,7.4
6491,2019-09-28 11:00:00+00:00,6.0,16.8,7.3
6492,2019-09-28 12:00:00+00:00,7.0,15.2,8.6
6493,2019-09-28 13:00:00+00:00,7.0,16.9,7.5
6494,2019-09-28 14:00:00+00:00,7.0,15.0,6.0
6495,2019-09-28 15:00:00+00:00,6.0,16.9,4.2
6496,2019-09-28 16:00:00+00:00,5.0,16.4,7.5
6497,2019-09-28 17:00:00+00:00,4.0,16.0,7.2
6498,2019-09-28 18:00:00+00:00,5.0,15.8,6.5
6499,2019-09-28 19:00:00+00:00,7.0,15.8,6.3
6500,2019-09-28 20:00:00+00:00,4.0,15.0,7.1
6501,2019-09-28 21:00:00+00:00,1.0,15.0,7.3
6502,2019-09-28 22:00:00+00:00,7.0,15.3,7.6
6503,2019-09-28 23:00:00+00:00,7.0,15.0,6.9
6504,2019-09-29 00:00:00+00:00,4.0,14.6,6.5
6505,2019-09-29 01:00:00+00:00,7.0,14.9,5.4
6506,2019-09-29 02:00:00+00:00,7.0,14.8,5.1
6507,2019-09-29 03:00:00+00:00,7.0,13.9,4.5
6508,2019-09-29 04:00:00+00:00,8.0,13.0,2.6
6509,2019-09-29 05:00:00+00:00,8.0,13.0,2.4
6510,2019-09-29 06:00:00+00:00,8.0,13.4,2.8
6511,2019-09-29 07:00:00+00:00,8.0,13.5,3.1
6512,2019-09-29 08:00:00+00:00,8.0,14.8,4.1
6513,2019-09-29 09:00:00+00:00,7.0,14.5,4.6
6514,2019-09-29 10:00:00+00:00,8.0,14.6,5.7
6515,2019-09-29 11:00:00+00:00,8.0,14.7,7.3
6516,2019-09-29 12:00:00+00:00,8.0,14.9,8.3
6517,2019-09-29 13:00:00+00:00,8.0,14.6,6.1
6518,2019-09-29 14:00:00+00:00,8.0,14.3,5.7
6519,2019-09-29 15:00:00+00:00,8.0,14.8,5.7
6520,2019-09-29 16:00:00+00:00,8.0,15.2,6.2
6521,2019-09-29 17:00:00+00:00,8.0,15.4,6.0
6522,2019-09-29 18:00:00+00:00,7.0,15.5,5.8
6523,2019-09-29 19:00:00+00:00,7.0,15.3,4.8
6524,2019-09-29 20:00:00+00:00,7.0,16.1,4.6
6525,2019-09-29 21:00:00+00:00,7.0,15.8,5.6
6526,2019-09-29 22:00:00+00:00,7.0,15.8,4.9
6527,2019-09-29 23:00:00+00:00,7.0,15.4,7.0
6528,2019-09-30 00:00:00+00:00,7.0,15.3,6.2
6529,2019-09-30 01:00:00+00:00,7.0,15.7,8.5
6530,2019-09-30 02:00:00+00:00,7.0,14.3,11.2
6531,2019-09-30 03:00:00+00:00,7.0,13.7,11.4
6532,2019-09-30 04:00:00+00:00,7.0,13.2,9.7
6533,2019-09-30 05:00:00+00:00,7.0,13.1,9.6
6534,2019-09-30 06:00:00+00:00,7.0,13.3,8.2
6535,2019-09-30 07:00:00+00:00,4.0,13.6,7.9
6536,2019-09-30 08:00:00+00:00,5.0,13.8,8.0
6537,2019-09-30 09:00:00+00:00,6.0,14.4,8.0
6538,2019-09-30 10:00:00+00:00,6.0,15.8,8.4
6539,2019-09-30 11:00:00+00:00,6.0,16.6,8.8
6540,2019-09-30 12:00:00+00:00,5.0,17.0,8.7
6541,2019-09-30 13:00:00+00:00,5.0,16.9,8.8
6542,2019-09-30 14:00:00+00:00,5.0,16.9,6.1
6543,2019-09-30 15:00:00+00:00,3.0,16.3,6.9
6544,2019-09-30 16:00:00+00:00,4.0,15.9,6.3
6545,2019-09-30 17:00:00+00:00,5.0,15.2,4.9
6546,2019-09-30 18:00:00+00:00,5.0,14.8,3.1
6547,2019-09-30 19:00:00+00:00,7.0,14.0,2.9
6548,2019-09-30 20:00:00+00:00,5.0,13.2,2.7
6549,2019-09-30 21:00:00+00:00,8.0,13.2,2.2
6550,2019-09-30 22:00:00+00:00,8.0,13.3,2.6
6551,2019-09-30 23:00:00+00:00,8.0,13.2,2.3
6552,2019-10-01 00:00:00+00:00,8.0,13.1,2.4
6553,2019-10-01 01:00:00+00:00,8.0,13.4,2.9
6554,2019-10-01 02:00:00+00:00,8.0,13.3,3.5
6555,2019-10-01 03:00:00+00:00,8.0,13.3,4.3
6556,2019-10-01 04:00:00+00:00,8.0,12.9,5.1
6557,2019-10-01 05:00:00+00:00,8.0,13.6,5.6
6558,2019-10-01 06:00:00+00:00,8.0,14.3,6.3
6559,2019-10-01 07:00:00+00:00,8.0,14.7,5.7
6560,2019-10-01 08:00:00+00:00,8.0,15.5,5.3
6561,2019-10-01 09:00:00+00:00,8.0,15.3,5.5
6562,2019-10-01 10:00:00+00:00,8.0,15.5,5.1
6563,2019-10-01 11:00:00+00:00,7.0,16.5,5.2
6564,2019-10-01 12:00:00+00:00,7.0,16.7,6.2
6565,2019-10-01 13:00:00+00:00,7.0,16.9,6.5
6566,2019-10-01 14:00:00+00:00,7.0,17.5,6.0
6567,2019-10-01 15:00:00+00:00,7.0,17.4,5.9
6568,2019-10-01 16:00:00+00:00,7.0,16.8,5.8
6569,2019-10-01 17:00:00+00:00,7.0,16.3,5.3
6570,2019-10-01 18:00:00+00:00,6.0,15.8,3.9
6571,2019-10-01 19:00:00+00:00,7.0,15.7,4.1
6572,2019-10-01 20:00:00+00:00,7.0,15.4,3.3
6573,2019-10-01 21:00:00+00:00,7.0,14.8,3.4
6574,2019-10-01 22:00:00+00:00,7.0,11.6,4.4
6575,2019-10-01 23:00:00+00:00,8.0,9.8,6.2
6576,2019-10-02 00:00:00+00:00,7.0,9.8,5.5
6577,2019-10-02 01:00:00+00:00,8.0,9.2,5.6
6578,2019-10-02 02:00:00+00:00,7.0,8.7,3.8
6579,2019-10-02 03:00:00+00:00,7.0,8.5,3.0
6580,2019-10-02 04:00:00+00:00,7.0,8.2,2.6
6581,2019-10-02 05:00:00+00:00,6.0,8.1,1.8
6582,2019-10-02 06:00:00+00:00,5.0,7.9,2.4
6583,2019-10-02 07:00:00+00:00,6.0,9.0,2.1
6584,2019-10-02 08:00:00+00:00,4.0,10.4,2.9
6585,2019-10-02 09:00:00+00:00,4.0,11.4,3.7
6586,2019-10-02 10:00:00+00:00,2.0,12.8,4.9
6587,2019-10-02 11:00:00+00:00,4.0,13.5,5.8
6588,2019-10-02 12:00:00+00:00,5.0,13.3,5.3
6589,2019-10-02 13:00:00+00:00,4.0,12.2,5.8
6590,2019-10-02 14:00:00+00:00,5.0,12.3,6.9
6591,2019-10-02 15:00:00+00:00,4.0,13.0,6.1
6592,2019-10-02 16:00:00+00:00,3.0,12.4,6.7
6593,2019-10-02 17:00:00+00:00,1.0,10.9,6.1
6594,2019-10-02 18:00:00+00:00,1.0,10.0,4.9
6595,2019-10-02 19:00:00+00:00,2.0,9.8,5.1
6596,2019-10-02 20:00:00+00:00,6.0,10.1,6.1
6597,2019-10-02 21:00:00+00:00,6.0,10.0,6.1
6598,2019-10-02 22:00:00+00:00,8.0,9.8,6.0
6599,2019-10-02 23:00:00+00:00,8.0,9.1,6.5
6600,2019-10-03 00:00:00+00:00,7.0,9.3,5.8
6601,2019-10-03 01:00:00+00:00,7.0,9.3,5.2
6602,2019-10-03 02:00:00+00:00,8.0,9.4,4.3
6603,2019-10-03 03:00:00+00:00,7.0,9.6,4.7
6604,2019-10-03 04:00:00+00:00,7.0,9.8,4.4
6605,2019-10-03 05:00:00+00:00,7.0,9.6,4.2
6606,2019-10-03 06:00:00+00:00,6.0,9.4,4.4
6607,2019-10-03 07:00:00+00:00,7.0,9.6,4.2
6608,2019-10-03 08:00:00+00:00,7.0,10.2,4.0
6609,2019-10-03 09:00:00+00:00,7.0,11.6,4.3
6610,2019-10-03 10:00:00+00:00,7.0,12.3,5.0
6611,2019-10-03 11:00:00+00:00,6.0,12.1,2.7
6612,2019-10-03 12:00:00+00:00,5.0,14.1,3.6
6613,2019-10-03 13:00:00+00:00,5.0,14.2,4.7
6614,2019-10-03 14:00:00+00:00,5.0,12.0,4.3
6615,2019-10-03 15:00:00+00:00,3.0,12.0,3.7
6616,2019-10-03 16:00:00+00:00,3.0,12.6,3.3
6617,2019-10-03 17:00:00+00:00,4.0,12.2,3.3
6618,2019-10-03 18:00:00+00:00,3.0,10.7,2.3
6619,2019-10-03 19:00:00+00:00,4.0,10.4,2.6
6620,2019-10-03 20:00:00+00:00,5.0,9.9,2.0
6621,2019-10-03 21:00:00+00:00,7.0,8.2,1.3
6622,2019-10-03 22:00:00+00:00,7.0,9.0,1.7
6623,2019-10-03 23:00:00+00:00,7.0,8.8,1.7
6624,2019-10-04 00:00:00+00:00,7.0,8.9,1.5
6625,2019-10-04 01:00:00+00:00,7.0,9.1,1.8
6626,2019-10-04 02:00:00+00:00,7.0,8.8,1.9
6627,2019-10-04 03:00:00+00:00,7.0,8.8,1.9
6628,2019-10-04 04:00:00+00:00,7.0,8.7,1.5
6629,2019-10-04 05:00:00+00:00,7.0,8.9,2.1
6630,2019-10-04 06:00:00+00:00,8.0,9.1,2.1
6631,2019-10-04 07:00:00+00:00,8.0,9.3,2.2
6632,2019-10-04 08:00:00+00:00,8.0,9.7,2.9
6633,2019-10-04 09:00:00+00:00,8.0,9.9,2.9
6634,2019-10-04 10:00:00+00:00,8.0,10.6,3.2
6635,2019-10-04 11:00:00+00:00,8.0,9.4,4.4
6636,2019-10-04 12:00:00+00:00,8.0,8.8,3.1
6637,2019-10-04 13:00:00+00:00,8.0,9.1,3.1
6638,2019-10-04 14:00:00+00:00,8.0,9.2,2.3
6639,2019-10-04 15:00:00+00:00,7.0,9.5,2.1
6640,2019-10-04 16:00:00+00:00,8.0,9.8,1.9
6641,2019-10-04 17:00:00+00:00,8.0,10.4,1.3
6642,2019-10-04 18:00:00+00:00,8.0,9.7,3.4
6643,2019-10-04 19:00:00+00:00,8.0,9.4,3.3
6644,2019-10-04 20:00:00+00:00,8.0,9.4,3.7
6645,2019-10-04 21:00:00+00:00,8.0,9.2,4.3
6646,2019-10-04 22:00:00+00:00,8.0,9.0,3.7
6647,2019-10-04 23:00:00+00:00,7.0,9.0,4.2
6648,2019-10-05 00:00:00+00:00,7.0,8.8,3.7
6649,2019-10-05 01:00:00+00:00,7.0,8.6,4.0
6650,2019-10-05 02:00:00+00:00,7.0,8.5,4.1
6651,2019-10-05 03:00:00+00:00,2.0,7.7,3.8
6652,2019-10-05 04:00:00+00:00,7.0,7.8,2.5
6653,2019-10-05 05:00:00+00:00,7.0,8.2,3.0
6654,2019-10-05 06:00:00+00:00,7.0,8.3,2.7
6655,2019-10-05 07:00:00+00:00,7.0,8.5,3.1
6656,2019-10-05 08:00:00+00:00,7.0,8.8,3.2
6657,2019-10-05 09:00:00+00:00,7.0,9.2,3.4
6658,2019-10-05 10:00:00+00:00,3.0,10.6,2.7
6659,2019-10-05 11:00:00+00:00,5.0,12.2,2.2
6660,2019-10-05 12:00:00+00:00,5.0,11.9,3.1
6661,2019-10-05 13:00:00+00:00,5.0,12.1,2.8
6662,2019-10-05 14:00:00+00:00,7.0,12.5,2.7
6663,2019-10-05 15:00:00+00:00,7.0,12.5,1.6
6664,2019-10-05 16:00:00+00:00,7.0,12.0,1.1
6665,2019-10-05 17:00:00+00:00,7.0,10.9,0.9
6666,2019-10-05 18:00:00+00:00,6.0,10.0,1.0
6667,2019-10-05 19:00:00+00:00,6.0,9.2,1.2
6668,2019-10-05 20:00:00+00:00,7.0,9.2,1.7
6669,2019-10-05 21:00:00+00:00,6.0,8.9,1.1
6670,2019-10-05 22:00:00+00:00,6.0,8.4,0.9
6671,2019-10-05 23:00:00+00:00,6.0,8.1,1.2
6672,2019-10-06 00:00:00+00:00,6.0,7.6,1.1
6673,2019-10-06 01:00:00+00:00,7.0,7.9,1.5
6674,2019-10-06 02:00:00+00:00,6.0,7.8,1.9
6675,2019-10-06 03:00:00+00:00,7.0,7.7,1.9
6676,2019-10-06 04:00:00+00:00,7.0,7.7,2.0
6677,2019-10-06 05:00:00+00:00,7.0,7.7,2.5
6678,2019-10-06 06:00:00+00:00,7.0,7.9,2.5
6679,2019-10-06 07:00:00+00:00,7.0,8.1,2.8
6680,2019-10-06 08:00:00+00:00,7.0,8.6,3.4
6681,2019-10-06 09:00:00+00:00,7.0,9.3,4.1
6682,2019-10-06 10:00:00+00:00,7.0,9.5,3.7
6683,2019-10-06 11:00:00+00:00,7.0,9.9,3.8
6684,2019-10-06 12:00:00+00:00,7.0,10.3,4.2
6685,2019-10-06 13:00:00+00:00,7.0,10.9,4.9
6686,2019-10-06 14:00:00+00:00,7.0,10.9,3.8
6687,2019-10-06 15:00:00+00:00,7.0,10.8,4.0
6688,2019-10-06 16:00:00+00:00,7.0,10.6,4.1
6689,2019-10-06 17:00:00+00:00,7.0,10.4,3.8
6690,2019-10-06 18:00:00+00:00,8.0,10.1,3.3
6691,2019-10-06 19:00:00+00:00,8.0,10.1,2.7
6692,2019-10-06 20:00:00+00:00,8.0,9.7,2.7
6693,2019-10-06 21:00:00+00:00,8.0,9.5,2.7
6694,2019-10-06 22:00:00+00:00,7.0,8.6,3.5
6695,2019-10-06 23:00:00+00:00,8.0,8.8,3.3
6696,2019-10-07 00:00:00+00:00,8.0,8.1,2.5
6697,2019-10-07 01:00:00+00:00,3.0,7.1,2.3
6698,2019-10-07 02:00:00+00:00,2.0,5.8,1.8
6699,2019-10-07 03:00:00+00:00,2.0,4.9,1.6
6700,2019-10-07 04:00:00+00:00,0.0,4.8,1.9
6701,2019-10-07 05:00:00+00:00,0.0,4.2,1.8
6702,2019-10-07 06:00:00+00:00,1.0,3.8,1.7
6703,2019-10-07 07:00:00+00:00,4.0,4.8,1.5
6704,2019-10-07 08:00:00+00:00,4.0,7.9,2.5
6705,2019-10-07 09:00:00+00:00,6.0,9.6,2.6
6706,2019-10-07 10:00:00+00:00,7.0,11.3,2.5
6707,2019-10-07 11:00:00+00:00,7.0,12.3,3.2
6708,2019-10-07 12:00:00+00:00,7.0,12.9,2.9
6709,2019-10-07 13:00:00+00:00,7.0,13.4,3.3
6710,2019-10-07 14:00:00+00:00,7.0,13.4,3.6
6711,2019-10-07 15:00:00+00:00,7.0,13.3,3.2
6712,2019-10-07 16:00:00+00:00,7.0,13.0,2.1
6713,2019-10-07 17:00:00+00:00,7.0,12.7,2.1
6714,2019-10-07 18:00:00+00:00,7.0,12.0,1.8
6715,2019-10-07 19:00:00+00:00,7.0,11.5,2.8
6716,2019-10-07 20:00:00+00:00,7.0,11.3,2.7
6717,2019-10-07 21:00:00+00:00,7.0,11.4,3.3
6718,2019-10-07 22:00:00+00:00,7.0,11.1,3.5
6719,2019-10-07 23:00:00+00:00,7.0,11.6,3.3
6720,2019-10-08 00:00:00+00:00,7.0,11.7,4.0
6721,2019-10-08 01:00:00+00:00,7.0,11.8,4.0
6722,2019-10-08 02:00:00+00:00,7.0,11.3,4.4
6723,2019-10-08 03:00:00+00:00,7.0,11.3,4.0
6724,2019-10-08 04:00:00+00:00,7.0,11.5,4.6
6725,2019-10-08 05:00:00+00:00,7.0,11.7,5.2
6726,2019-10-08 06:00:00+00:00,8.0,11.8,5.2
6727,2019-10-08 07:00:00+00:00,8.0,11.9,4.7
6728,2019-10-08 08:00:00+00:00,8.0,12.1,4.8
6729,2019-10-08 09:00:00+00:00,7.0,12.9,4.6
6730,2019-10-08 10:00:00+00:00,7.0,13.4,5.2
6731,2019-10-08 11:00:00+00:00,7.0,13.9,4.8
6732,2019-10-08 12:00:00+00:00,7.0,13.7,4.6
6733,2019-10-08 13:00:00+00:00,7.0,14.3,3.7
6734,2019-10-08 14:00:00+00:00,7.0,14.9,4.0
6735,2019-10-08 15:00:00+00:00,7.0,14.9,3.9
6736,2019-10-08 16:00:00+00:00,7.0,14.8,3.5
6737,2019-10-08 17:00:00+00:00,7.0,14.5,3.8
6738,2019-10-08 18:00:00+00:00,6.0,14.1,4.4
6739,2019-10-08 19:00:00+00:00,3.0,13.3,3.8
6740,2019-10-08 20:00:00+00:00,3.0,12.9,3.0
6741,2019-10-08 21:00:00+00:00,2.0,12.8,3.9
6742,2019-10-08 22:00:00+00:00,2.0,12.7,4.6
6743,2019-10-08 23:00:00+00:00,6.0,13.0,5.1
6744,2019-10-09 00:00:00+00:00,5.0,12.5,5.2
6745,2019-10-09 01:00:00+00:00,7.0,12.7,5.3
6746,2019-10-09 02:00:00+00:00,7.0,13.0,6.2
6747,2019-10-09 03:00:00+00:00,7.0,12.3,6.3
6748,2019-10-09 04:00:00+00:00,7.0,11.8,4.7
6749,2019-10-09 05:00:00+00:00,7.0,12.0,5.1
6750,2019-10-09 06:00:00+00:00,6.0,12.1,5.1
6751,2019-10-09 07:00:00+00:00,7.0,12.2,4.6
6752,2019-10-09 08:00:00+00:00,7.0,12.4,5.0
6753,2019-10-09 09:00:00+00:00,8.0,12.7,5.1
6754,2019-10-09 10:00:00+00:00,8.0,12.7,5.0
6755,2019-10-09 11:00:00+00:00,8.0,12.9,4.4
6756,2019-10-09 12:00:00+00:00,7.0,12.3,4.9
6757,2019-10-09 13:00:00+00:00,8.0,12.8,4.4
6758,2019-10-09 14:00:00+00:00,8.0,10.2,4.8
6759,2019-10-09 15:00:00+00:00,7.0,11.0,3.4
6760,2019-10-09 16:00:00+00:00,7.0,11.7,3.4
6761,2019-10-09 17:00:00+00:00,6.0,11.3,3.8
6762,2019-10-09 18:00:00+00:00,6.0,11.0,4.0
6763,2019-10-09 19:00:00+00:00,6.0,10.8,3.3
6764,2019-10-09 20:00:00+00:00,6.0,11.0,5.5
6765,2019-10-09 21:00:00+00:00,6.0,10.0,5.4
6766,2019-10-09 22:00:00+00:00,6.0,9.1,5.1
6767,2019-10-09 23:00:00+00:00,6.0,9.5,3.5
6768,2019-10-10 00:00:00+00:00,7.0,10.3,3.7
6769,2019-10-10 01:00:00+00:00,7.0,10.4,4.2
6770,2019-10-10 02:00:00+00:00,7.0,9.9,4.6
6771,2019-10-10 03:00:00+00:00,6.0,9.9,3.6
6772,2019-10-10 04:00:00+00:00,4.0,9.3,4.1
6773,2019-10-10 05:00:00+00:00,4.0,9.0,3.5
6774,2019-10-10 06:00:00+00:00,7.0,10.0,5.0
6775,2019-10-10 07:00:00+00:00,7.0,10.0,5.8
6776,2019-10-10 08:00:00+00:00,7.0,10.4,5.8
6777,2019-10-10 09:00:00+00:00,7.0,10.8,5.4
6778,2019-10-10 10:00:00+00:00,7.0,11.9,6.0
6779,2019-10-10 11:00:00+00:00,6.0,13.2,7.4
6780,2019-10-10 12:00:00+00:00,6.0,13.5,7.5
6781,2019-10-10 13:00:00+00:00,5.0,13.4,6.1
6782,2019-10-10 14:00:00+00:00,4.0,14.7,6.9
6783,2019-10-10 15:00:00+00:00,5.0,14.7,8.9
6784,2019-10-10 16:00:00+00:00,6.0,13.4,7.6
6785,2019-10-10 17:00:00+00:00,3.0,12.1,4.7
6786,2019-10-10 18:00:00+00:00,5.0,11.7,2.6
6787,2019-10-10 19:00:00+00:00,1.0,11.3,3.1
6788,2019-10-10 20:00:00+00:00,6.0,11.0,3.1
6789,2019-10-10 21:00:00+00:00,3.0,10.8,3.5
6790,2019-10-10 22:00:00+00:00,6.0,10.9,3.6
6791,2019-10-10 23:00:00+00:00,7.0,12.5,4.3
6792,2019-10-11 00:00:00+00:00,8.0,13.2,5.5
6793,2019-10-11 01:00:00+00:00,8.0,13.4,6.7
6794,2019-10-11 02:00:00+00:00,8.0,13.4,6.3
6795,2019-10-11 03:00:00+00:00,8.0,13.2,5.3
6796,2019-10-11 04:00:00+00:00,8.0,12.6,5.8
6797,2019-10-11 05:00:00+00:00,8.0,12.9,5.1
6798,2019-10-11 06:00:00+00:00,8.0,12.6,5.7
6799,2019-10-11 07:00:00+00:00,7.0,12.3,5.6
6800,2019-10-11 08:00:00+00:00,7.0,12.8,6.1
6801,2019-10-11 09:00:00+00:00,7.0,12.8,5.6
6802,2019-10-11 10:00:00+00:00,7.0,14.5,6.9
6803,2019-10-11 11:00:00+00:00,7.0,14.9,7.9
6804,2019-10-11 12:00:00+00:00,7.0,15.0,8.3
6805,2019-10-11 13:00:00+00:00,8.0,15.4,8.4
6806,2019-10-11 14:00:00+00:00,8.0,15.1,8.0
6807,2019-10-11 15:00:00+00:00,8.0,15.1,5.8
6808,2019-10-11 16:00:00+00:00,8.0,14.7,6.6
6809,2019-10-11 17:00:00+00:00,7.0,15.1,6.5
6810,2019-10-11 18:00:00+00:00,7.0,15.4,6.9
6811,2019-10-11 19:00:00+00:00,7.0,15.8,6.6
6812,2019-10-11 20:00:00+00:00,7.0,16.2,7.7
6813,2019-10-11 21:00:00+00:00,7.0,16.4,7.5
6814,2019-10-11 22:00:00+00:00,7.0,16.8,7.4
6815,2019-10-11 23:00:00+00:00,7.0,16.9,7.7
6816,2019-10-12 00:00:00+00:00,7.0,16.9,6.7
6817,2019-10-12 01:00:00+00:00,7.0,16.9,6.1
6818,2019-10-12 02:00:00+00:00,7.0,17.0,6.9
6819,2019-10-12 03:00:00+00:00,7.0,16.7,6.5
6820,2019-10-12 04:00:00+00:00,7.0,16.1,5.4
6821,2019-10-12 05:00:00+00:00,4.0,15.6,4.7
6822,2019-10-12 06:00:00+00:00,7.0,15.2,5.7
6823,2019-10-12 07:00:00+00:00,6.0,15.3,5.9
6824,2019-10-12 08:00:00+00:00,7.0,15.4,5.3
6825,2019-10-12 09:00:00+00:00,7.0,15.9,5.2
6826,2019-10-12 10:00:00+00:00,7.0,16.0,5.6
6827,2019-10-12 11:00:00+00:00,7.0,16.2,4.9
6828,2019-10-12 12:00:00+00:00,7.0,16.7,4.9
6829,2019-10-12 13:00:00+00:00,7.0,17.4,4.8
6830,2019-10-12 14:00:00+00:00,7.0,16.5,4.1
6831,2019-10-12 15:00:00+00:00,7.0,17.5,3.2
