,target_temperature,month,day,hour,temperature_lag_1,cloud_cover_lag_1,wind_speed_lag_1
4222,26.2,6,26,0,1.8348873207205831,0.2969426602981328,-1.1955545448828544
4223,26.9,6,26,1,1.8216472214384416,0.2969426602981328,-0.9534634406744276
4224,26.5,6,26,2,1.9143279164134304,-0.08295243612254194,-0.3724447905742029
4225,25.1,6,26,3,1.8613675192848655,-0.4628475325432167,-0.3240265697325174
4226,24.0,6,26,4,1.676006129334888,-0.4628475325432167,-0.22719012804914682
4227,23.7,6,26,5,1.530365037231334,-0.4628475325432167,-0.5661176739409444
4228,22.9,6,26,6,1.4906447393849103,-0.8427426289638915,-0.6629541156243152
4229,23.8,6,26,7,1.38472394512778,-0.8427426289638915,-0.6629541156243152
4230,24.4,6,26,8,1.5038848386670516,-1.602532821805241,-0.5176994530992591
4231,25.2,6,26,9,1.5833254343598988,-1.602532821805241,0.6443378471011901
4232,25.9,6,26,10,1.689246228617029,-1.9824279182259157,0.4506649637344485
4233,27.3,6,26,11,1.7819269235920177,-1.9824279182259157,0.3538285220510776
4234,27.5,6,26,12,1.9672883135419956,-1.9824279182259157,0.06331919700096553
4235,27.6,6,26,13,1.993768512106278,-1.9824279182259157,0.5475014054178193
4236,28.3,6,26,14,2.0070086113884194,-1.9824279182259157,0.5959196262595046
4237,30.1,6,26,15,2.099689306363408,-1.602532821805241,0.4990831845761341
4238,28.8,6,26,16,2.338011093441951,-1.602532821805241,0.3538285220510776
4239,27.7,6,26,17,2.1658898027741142,-0.8427426289638915,0.4990831845761341
4240,27.0,6,26,18,2.02024871067056,-1.602532821805241,1.4190293805681562
4241,25.4,6,26,19,1.9275680156955717,-1.9824279182259157,1.4190293805681562
4242,24.2,6,26,20,1.7157264271813115,-1.9824279182259157,1.3221929388847853
4243,22.2,6,26,21,1.5568452357956164,-1.602532821805241,1.4674476014098417
4244,19.5,6,26,22,1.2920432501527914,-1.602532821805241,1.128520055518044
4245,17.6,6,26,23,0.9345605695349776,-1.2226377253845662,0.9832653929929879
4246,15.9,6,27,0,0.6829986831742939,-1.2226377253845662,0.6927560679428754
4247,14.8,6,27,1,0.4579169953778924,-1.2226377253845662,0.8864289513096171
4248,15.5,6,27,2,0.31227590327433863,-1.602532821805241,0.11173741784265094
4249,15.1,6,27,3,0.4049565982493273,0.6768377567188075,-0.08193546552409053
4250,14.5,6,27,4,0.35199620112076224,0.6768377567188075,0.256992080367707
4251,14.3,6,27,5,0.27255560542791474,0.6768377567188075,0.3538285220510776
4252,13.1,6,27,6,0.24607540686363233,0.6768377567188075,0.256992080367707
4253,13.3,6,27,7,0.08719421547793713,0.2969426602981328,0.30541030120939244
4254,13.7,6,27,8,0.11367441404221977,0.6768377567188075,0.06331919700096553
4255,14.2,6,27,9,0.1666348111707846,0.2969426602981328,0.2085738595260216
4256,15.5,6,27,10,0.23283530758149087,-1.602532821805241,0.30541030120939244
4257,17.5,6,27,11,0.4049565982493273,-1.602532821805241,0.2085738595260216
4258,18.3,6,27,12,0.6697585838921524,-1.602532821805241,0.014900976159280098
4259,20.4,6,27,13,0.7756793781492826,-1.602532821805241,0.06331919700096553
4260,20.9,6,27,14,1.0537214630742486,-1.602532821805241,0.11173741784265094
4261,22.8,6,27,15,1.119921959484955,-1.602532821805241,0.256992080367707
4262,22.7,6,27,16,1.371483845845639,-1.602532821805241,0.4990831845761341
4263,21.6,6,27,17,1.3582437465634976,-1.602532821805241,0.5475014054178193
4264,21.4,6,27,18,1.2126026544599442,-1.602532821805241,0.9348471721513023
4265,20.5,6,27,19,1.1861224558956611,-1.602532821805241,1.0316836138346732
4266,19.6,6,27,20,1.0669615623563902,-1.602532821805241,1.128520055518044
4267,18.1,6,27,21,0.947800668817119,-1.9824279182259157,0.8864289513096171
4268,15.7,6,27,22,0.7491991795850002,-1.9824279182259157,0.8864289513096171
4269,14.4,6,27,23,0.43143679681360975,-1.9824279182259157,0.6443378471011901
4270,13.4,6,28,0,0.25931550614577353,-1.9824279182259157,0.014900976159280098
